,rating,title,text,parent_asin,category
4176,2.0,Quality is lacking,Although the price was low I expected better quality since it was a Eureka. I was disappointed. It is not easy to use although it is light weight. It does not vacuum well on carpet or wood floors. I Would not recommend.,B0BFNQRZ93,Industrial_and_Scientific
4177,2.0,Gas grill tank level never works...,"never Works, never mark the gas tank ...",B0058URPH8,Industrial_and_Scientific
4178,2.0,Wheels cause the dollies to slide out on any surface that isnt perfectly smooth.,Needed to move a few things around the garage. The lifting arm slipped out most of the time. When you do get something on the dolly the wheels being so small get hung up on every nook and cranny. These might be more suited for use only on perfectly smooth surfaces.,B0BTCT3W3V,Industrial_and_Scientific
4179,2.0,Not that impressed.,"I have three cats and two of them shed terribly. I'm always looking for ways to clean up their fur from my carpet, furniture, etc. First tried it on the carpet in an area where there were obvious bits of fur from my longhair cat. All it did was move those around on the carpet, very few wound up in the brush. Then I tried it on my linoleum floor and it seemed to work okay, but honestly, no better than my regular broom.<br /><br />Also, it came in a rather large box for the size item it was, but I understand they probably don't make custom boxes for everything. However, there was no padding in the box, allowing the item to move around during shipment. And the box was wide open when it arrived. Maybe all the padding materials fell out? It was certainly open enough. The broom handle is slightly bowed, but it still opens and closes fine.",B0B6D1KQNJ,Industrial_and_Scientific
4180,2.0,WWeeaakk,"Weak.  Might take wet paper off of a flat surface, but not much else.",B001F527F0,Industrial_and_Scientific
4181,2.0,Lucky they are abundant,Be prepared they only work a few times on steel then you just toss them. Not happy with quality.,B00NIK5RG6,Industrial_and_Scientific
4182,2.0,compression hose,This arrived and the metal is a lot softer than I thought but that is probably due to its size. I received this with 1 in really bad shape. It's bent pretty badly probably due to shipping? As for construction I think the walls are too thin and not worth it.,B006PKJYB0,Industrial_and_Scientific
4183,2.0,Two Stars,WAY TO SOFT. DOESNT WORK VERY WELL AT ALL,B019DXZXCY,Industrial_and_Scientific
4184,2.0,Not made for heavy traffic,"After a couple of months of traffic in and out of the garage, all the rubber nubs are coming off. Of course, it is right outside the return policy. Maybe the seller will send Mr a new one and I can update my review later.",B010XAWC2U,Industrial_and_Scientific
4185,2.0,Over did not come complete,"Gents, the item came very late and did not come with the harness with the cables to do the testing. Very disappointing not to be able to test it. I need the harnesses and I do not know if needed to buy them separatly.",B0088QLZ52,Industrial_and_Scientific
4186,2.0,Eats socks,"Thanks for eatting a once worn new pair of thermals , $40 gone .",B08WY4PXLT,Industrial_and_Scientific
4187,2.0,"If you want years of service out of your french drain, buy the real corrugated perforated pipe.","I was very disappointed with this product.  Especially after reading all of the 5 star reviews.  Discount the people who gave it bad reviews because they didn't know what perforated means, and there is only one other guy who wrote about how poor the quality was.<br /><br />When I first got it out of the box it felt strong and looked the part of a french drain pipe.  However, I immediately thought it looked small.  Regular corrugated pipe you buy in a roll at a hardware store is labeled by the inside diameter of the pipe.  This product however is 4 inches measured to the outer diameter when collapsed.  Since this is shaped like an accordion, there is less than 3 inches inside diameter.  I put it next to my existing 4&#34; corrugated pipe and I was shocked by the difference in size (see picture).  It is very misleading to label this a 4 inch pipe.  Their description of &#34;Compatible with most traditional 3-inch and 4-inch corrugated pipe and 4-Inch PVC&#34; is also incorrect.  None of my 4 inch corrugated pipe connectors would work with this because the Flex-Drain outer diameter is more than an inch smaller.<br /><br />Next up is the most important part, its strength.  In the description it states &#34;30-Percent higher load-bearing rating than standard corrugated pipe&#34;.  The &#34;strong&#34; feeling it had went away when it was expanded.  The plastic on these pipes is thin enough that as I was pulling it to its full length it started to collapse under the tension (see pictures).  A standard corrugated pipe can handle a lot of weight, and I can easily stand on it with no problems.  I could collapse the Flex-Drain with my hand.  I know this because I tried to get the collapsed parts to come back out but ended up having more of the pipe collapse.  This is a big issue because french drains are meant to be buried.  This means weight of the ground surrounding it and the objects that roll over that ground will compress this pipe.  Moreover, roots will crush it.<br /><br />Finally, the perforations are very roughly cut into the plastic leaving rough melted plastic around all of the holes.  This catches the sock while expanding and can rip it.  This is by far the smallest issue, but overtime I could see the rough edges gathering debris and slowing the speed it takes in water.  Standard perforated corrugated pipe has smooth slits.<br /><br />I know what you are thinking. &#34;Hey, if you disliked it so much why the two stars?? Why not one?&#34;.  Well, I can see this being used for very small projects where you don't want to lug the heavier corrugated pipe, you don't expect to have much weight on it, and you don't need years of life out of it.<br /><br />However, if you are like me and want your french drain to last as long as possible, then spend the ten more dollars and get the real corrugated pipe.  After all those back breaking hours digging the trench and filling it with gravel, I don't want to even think about doing it again.",B004LVP83I,Industrial_and_Scientific
4188,2.0,Nearly transparent. Not white as claimed.,"Bags work as they should. Not super strong, but not super weak either. Bought them because they were sold as white but are very nearly transparent. Local trash company wants white for extra service bags for some idiotic reason and these are not.",B0763HC14M,Industrial_and_Scientific
4189,2.0,Overall great product,The suction power is awesome but the hoses come apart very easily. They need to be a little bit more sturdy so they dont come apart while u r vacuuming.,B07GGZT8S7,Industrial_and_Scientific
4190,2.0,Two Stars,no musical tone when being used in a windchime,B000LNTLM4,Industrial_and_Scientific
4191,2.0,Stopped working in two months,Orders two and then ordered two more on October 15th 2019. One of them already quit working and there is no way to contact the seller to see if they would be willing to replace it. I really like the functionality of the device but now I’m nervous due to how quickly this one has stopped working. I wish amazon had a contact seller so I could reach out but since it has been a couple months that option is gone or I just don’t know how to find it.,B0BGXZLXNJ,Industrial_and_Scientific
4192,2.0,Should have stuck with an Oreck.. Lesson learned,"Vacuum works great so far, but in my opinion &#34;lightweight&#34; is quite misleading when describing this particular machine. It's a bit awkward, and bulky, and a lot heavier than I was hoping for.<br />I clean houses as my profession,  and I must say that this isn't easy to use when you have to clean a house with narrow hallways, or lots of furniture. I find myself running into things left and right.",B0922P31B1,Industrial_and_Scientific
4193,2.0,Only received 19 boxes not 24,"The boxes are great quality. Assembling them was easy. However, half way through assembling the boxes I realized I only received 19 boxes and not 24 pack like described.",B08HY484VX,Industrial_and_Scientific
4194,2.0,"Unless you just want a dirt cheap prototyping board, these are probably not worth the trouble (or the money)","They work, and breaking the tracks is fairly easy, but be careful soldering on this. If you only plan on soldering once and being done, then it should work fine, but as soon as I attempted any desoldering, or the components experienced some physical stress, many of the tracks separated from the board. Exactly zero of my boards were able to reach completion, I suggest buying something better unless you are looking for a cheap, low end prototyping board.",B019Q0ZTJ6,Industrial_and_Scientific
4195,2.0,Two Stars,Long dry time and still not clear. White color still present after drying.,B000KES8RS,Industrial_and_Scientific
4196,2.0,All four bottles leaked,"Every bottle had exploded. and about 1/4 of every bottle was in the bag.  All the peanuts in the bag were a simi liquid mess but the strong bag held the liquid without breaking or leaking.  Because the bottles were so bulged out, I doubt if the liquid was still at 12%.  I am sure it will still work but it was a mess and probably not as strong.",B09MZP88ZF,Industrial_and_Scientific
4197,2.0,Chain jams constantly,Chain jams constantly. I have used many chain hoists in the past 13 years but this is the worst. While using the hoist with no load the chain jams. You have to go back and fourth. I've used CM hoists in the past and I'm not sure if I received a defective product or the quality has decreased.,B009TBV0ZA,Industrial_and_Scientific
4198,2.0,Missing part.,"Package arrived missing bolt from one of the dressers. Of course the one I needed. Then, trying to find the right bolt and hold in in the right place inside that tiny square tube was an exercise in frustration. What kind of quality control just forgets to put one of the items together?",B07SJNKCNV,Industrial_and_Scientific
4199,2.0,Did not come with enough testing solution,"It was very easy to use and to read results, however the directions say to make sure that the testing fluid is up to the 1st mark, or the results might not be correct.  And, both of the vials in the kit did not have enough fluid in them.<br />They were significantly lower than the 1st mark, so virtually useless.  I'm not sure if I just got a bad batch, but there are no returns or exchanges so I don't want to take a chance and buy another testing kit.",B09KZ6TBNY,Industrial_and_Scientific
4200,3.0,"The disc is good though,","There's only a disc in the box. I took it to have a book with the information as well to view pictures as well but only a disc. The disc is good though, inactive",1553194977,Industrial_and_Scientific
4201,3.0,Lousy packing,"I ordered a box of Bostitch 1-9/16 inch brads along with a box of Bostitch 2 inch brads. They arrived promptly but the box of 1-9/16 inch brads burst open in shipment and the brad rails were busted into small segments. The 1-9/16 inch brads were boxed in a cardboard container while the 2 inch brads, which survived intact, were in a molded plastic container.<br /><br />Either Bostitch and/or Amazon need to learn how to ship these items without having them being damaged en route.",B000BQKBC0,Industrial_and_Scientific
4202,3.0,Okay not great.,"Maybe it's just me, the green knife is useful and used, the yellow knife used rarely, the red knife is very light weight and doesn't cut very well,  I don't recommend them.",B003B670M6,Industrial_and_Scientific
4203,3.0,Nice,Good products,B07KFNBR46,Industrial_and_Scientific
4204,3.0,They send the wrong length screws so the wheels won't swivel.,"Honestly, I read the reviews and people said that the screws were too long.  I thought they would have fixed it after all those reviews.  They didn't!  If you flip the screws- then you have screws going into your barrel.<br />Well made product- but expect to go to Lowes and buy the M8-1.25 x 12 screws.  That way the wheels can swivel around.  It's an additional trip to the store, and about 9$.",B09N4CQ5PC,Industrial_and_Scientific
4205,3.0,"Suction only works for ""certain"" kinds of choking, not for elderly, not to be used if you’re alone","Hi, I got this for my elderly father who almost died from choking on a pill on Christmas. My mother is hard of hearing and sometimes doesn't know when he's in trouble. It was a big scare because I've never seen him choke to the point of grasping and stamping his feet and slapping things desperately.<br /><br />Anyway, I just bought this and sent it to him. He was very thankful and read the directions several times and watched several videos on how to work it. There are two major problems why I am returning this. 1) it takes a LOT of strength to push the plunger down, which is not useful to the elderly or doing to oneself while struggling, and 2) it didn't work on him. My dad just called me and had a bout of choking on his pills again, and the device did not work. He said he felt a bit of suction, but it did not pull the pill out. So my guess is the LifeVac only works on certain foods and they have to be caught on certain parts of the throat. But it helped my dad zilch. Zero. Not for elderly folk who choke on pills.<br /><br />*UPDATE 2/23/21*<br />Bumping another star because customer service is great and attentive. But there are a lot of dangerous things I learned about this device that I think people should know. It was explained to me that the device is designed to work when the airway is “fully” blocked. If my dad was unconscious, that would mean his airway was fully blocked. So the fact that my dad had to scramble to find a piece of food to “swallow” to help get the pill down means that the airway was not “fully” blocked—which customer service said was not a device failure. So take this with caution—like I previously said, this device is only for certain kinds of choking. Sadly, the deadly kind, and I probably will not purchase again to verify. Another problem is that my dad had to use the LifeVac on himself. My mom is elderly too and about 80% deaf, so if she’s somewhere else in the house without her hearing aids or still asleep, she won’t know my dad is choking. From my understanding, LifeVac pretty much explained to me that the device works much better when another person uses it on the person choking. You also have to strongly press the mask down on the face so no air can come out, and have a rigid grip to push down and quickly pull up. My father tried this 3 times on himself to no avail, and my conclusion is this device is not intended for elderly people to use on themselves, which I feel should be a big disclaimer. A device that only works when someone else uses it on the choking victim is VERY different from a device that anybody can use. I live in a different city, so it’s just my dad and mom together. If the choking victim is alone, I don’t recommend they use this on themselves",B07L9MBLYP,Industrial_and_Scientific
4206,3.0,Very disappointed that these were not in a box. They were piled up in a plastic bag, ,B0BRKK3DGH,Industrial_and_Scientific
4207,3.0,This is easy to overlook in the,"Please take note that these are not tweezers, they are forceps, and 5-6 inches long. This is easy to overlook in the description",B00EKQ7FZI,Industrial_and_Scientific
4208,3.0,Three Stars,I was not able to use it to test current readings using the downloaded software.,B0153KF4FW,Industrial_and_Scientific
4209,3.0,Good Cardboard but....,"Bought this cardboard to back art prints that I sell in rigid mailers. The cardboard is a large size that I will be cutting down, and it's a good thing as there was no attempt top protect the corners from being smashed and damaged in shipping. The seller wrapped the boards in clear plastic only, but it needed corner guards or some other solution in order to keep every inch of the board usable. I will have to cut off inches from the edges, so I will be throwing away product that I would otherwise have used. Two stars off for that.",B0BH96117G,Industrial_and_Scientific
4210,3.0,"Is too strong a thing? Because for real,this is just excessive!","These are amazingly strong magnets. Like,actually TOO strong. Trying to pull them apart my finger got pinched between them,and it damn near gave me a blood blister. Also if you let them snap back into each other they shatter into razor sharp pieces. I love rare earth magnets but I will not order these again. The thicker ones hold up better,without worry of shattering.",B01MSTKTSF,Industrial_and_Scientific
4211,3.0,There is no way to know what triggers,"I brought this to determine EMF risk from appliances, but my son wanted to use for paranormal activity. There is no way to differentiate the source of EMF. I was surprised to see how little EMF came from the cell phone and how much came from the plug in the wall for my portable phone or from the digital LED on my stove clock. I am perplexed by the high reading that comes from my copper water pipes in the basement. Go figure.  Have yet to find the time to do ghost hunting.<br />E Sweeney Cleveland OH",B001PFPTCS,Industrial_and_Scientific
4212,3.0,like the first 8 i bought,"Not heavy duty shelving, like the first 8 i bought, now the shelving is much thinner and not chrome plated. same price made in china now.<br />low quality now , too bad Seville has done this.",B00SINOJGM,Industrial_and_Scientific
4213,3.0,Doesn't hang straight,"Doesn't hang straight out from the board, they lean down a little so tools don't stand straight up",B00TV7GRFU,Industrial_and_Scientific
4214,3.0,Worked,These are less rigid and don't seem as strong as others I've used for my traditional Tens. They were a bit cheaper. It worked though. We'll see how long they last,B08C495MLK,Industrial_and_Scientific
4215,3.0,"nice glue, But","Yes, nice glue, But, Warning!! If you buy the cartridge, use it all right there and then-it's not possible to cap it (and I've got great plastic &rubber caps for cartridges). Nothing seals it once it's open unless you put leftover quickly into veterinary syringe with closure- so its under pressure with no air getting in.",B006MVT4R6,Industrial_and_Scientific
4216,3.0,"Bulkhead good, washers NOT........","Bulkhead it’s self seems fine....however, the washers are the WRONG SIZE.... too big, almost enough to allow the nut to pass though! I will have to locate a more appropriate size before installing this 🙄",B07XTDKR42,Industrial_and_Scientific
4217,3.0,Okay product but disappointed in the results,"I will purchase a different item for the next purchase. The tone of the tape is close, but not as close a match as I thought it would be. It stuck okay, initially, but it doesn't appear to be holding the adhesion well. It also added enough thickness that it made it impossible to put pieces together and fit into the original positions.",B08J4BFBLS,Industrial_and_Scientific
4218,3.0,Near-impossible to dial in correctly,"My calibration tests and first print with this filament were perfect. The second print was an unmitigated disaster and, after 6 failed attempts, I switched back to the previous roll due to underextrusion, even after making adjustments to temperature, speed, and extrusion ratio. This material clogged up my Flashforge Creator Pro's heatbreak and nozzle completely, but after cleaning it out, I'm able to use my previous roll just fine.<br /><br />I'll probably try it again at some point, but for now, I'll keep using my other PLA, PETG, and TPU rolls that I know are good.",B08MBHBYBK,Industrial_and_Scientific
4219,3.0,Help,"This gift is for my granddaughter's birthday in February; therefore, it has not been used at this time.  However, the &#34;Stencil Book&#34; that was emailed for this pen is creating quite a problem for me in trying to print it.  Very discouraging.  If something is offered to a purchaser, it should at least come in book form or be able to be downloaded and printed.",B00S4H3I4Q,Industrial_and_Scientific
4220,3.0,It's okay,It's small so it does take a long time to do larger areas. It pulls up a lot of carpet fuzz which I'm not sure is good or bad.,B0B1TH26C1,Industrial_and_Scientific
4221,3.0,Too oily,It’s just too oily for me. Applied it to multiple types of leather and after a number of days now it still won’t absorb or dry out at all. Stropping feels slippery and the compound builds up on the knife edge. I also think it’s low on abrasives as it doesn’t do much to polish unless you spend an exorbitant amount of time. This is a pass for me.,B073XDR7KC,Industrial_and_Scientific
4222,3.0,Stick to my ceiling please,Needed this to hold a cord up on the ceiling. Half the time it sticks the other half it falls off.,B0BG22S442,Industrial_and_Scientific
4223,3.0,Did and behaved exactly as expected for the high price,"You won't see this 3 star review but I Needed to increase a 2"" bore of 1/8"" mild steel place to 2 1/8"" onsite.  Not many options for this, step drill, jig saw, a file.  This did the job perfectly with a high speed drill (critical).  Low speed did nothing.  12 minutes, tool probably 70-80% as sharp - still good.  No noticeable change in cutting capability for one hole.  Well worth it for a similar project.  Step drills at this size are 2x the price and have a lot of problems.  Recommend.",B07ZYT1MBD,Industrial_and_Scientific
4224,3.0,Does not work on cr-10s pro,"This product does not work on a cr-10s pro. The description says it does, it does NOT.",B09SZBG35T,Industrial_and_Scientific
4225,3.0,DO NOT BUY 429 Version,"Besides actually not being able to update via usb for klipper, if you manually update the firmware, there are still issues with the USB itself. Bought one could never connect it, bought the 446 version and have had zero issues.",B0983K3VHN,Industrial_and_Scientific
4226,3.0,Very strong,These are STRONG magnets. The weak link is the adhesive strip. The magnet stays connected to the steal but the adhesive strip tore off the wall on 50% of these. If you're screwing themto the wall you're good to go.... just don't count on the adhesive strip.,B00IYFOAWM,Industrial_and_Scientific
4227,3.0,ok,"works great but the needle is somewhat dull, causing pain.",B0725ZSCKM,Industrial_and_Scientific
4228,3.0,"Water gets extremely hot very quick, very noisy pump","Love the sink, water gets extremely hot, doors are very cheap and don't stay closed only has one latch on one door, pump is very loud",B082BGFYNW,Industrial_and_Scientific
4229,3.0,"It is REALLY long. I am 5'5"" not short ...",It is REALLY long.  I am 5'5&#34; not short and it was at least 5 inches too long.,B072PV92GN,Industrial_and_Scientific
4230,3.0,Three Stars,ok,B00AWHRGF8,Industrial_and_Scientific
4231,3.0,Does NOT have an auto shutoff feature,"Well, I thought I loved this fairly cheap multimeter... and then I found it dead.  This multimeter does NOT have an auto shutoff.  I would have given it a 5-star rating, but I know that I will frequently find a dead battery... so I give it a 3-star rating.",B01MD14T3J,Industrial_and_Scientific
4232,3.0,Typical import junk - but what's the alternative?,"First unit arrived smashed to bits due to poor packaging (literally packed with broken styrofoam meant for something else).  It also had different handles and a slightly different control panel.  The second unit arrived intact, but i've noticed a slight recurring puddle underneath.  I suspect the plastic drain pipe is leaking.  Next time I drain it I'll have to disassemble it and see what's what and how to fix it.<br /><br />Other than that it seems to do the job (so far) - and honestly, what are the alternatives?  If you want an affordable ultrasonic cleaner, you're going to end up with one of these rebadged generic imports - it's a roll of the dice.  I buy from amazon for the return support - but if you're a gambler you may find a better deal on one of the other 'import direct' sites.<br /><br />I'm using mine with simple green ""extreme duty aircraft cleaner"" at the recommended dilution.  Works just as good as the green stuff used to, while being safe for use with aluminum.",B09M3TQFMC,Industrial_and_Scientific
4233,3.0,Delivered Broken,"The product is ok, when I glued it back together after it was delivered broken (plastic pieces on a plastic bag) it was fine, i had to glue it since the item was not elegible for return.",B07MKLP46T,Industrial_and_Scientific
4234,3.0,Three Stars,"Still testing this out, haven’t lost any weight yet but definitely not feeling hungry!",B00BT5DE4Y,Industrial_and_Scientific
4235,3.0,For light to moderate use. Not industrial grade.,"Suitability depends on intended use. it's cheap. Of course it's cheap - it costs 8 bucks!  The contact wedges that knife goes into, aren't very accurately aligned but they do work. The contacts are covered by the orange shell but are visible through the slot and therefore aren't well isolated from environmental exposure - humidity, dust, etc. Definitely not for outdoor use unless protected by some other enclosure. But on the plus side, in a suitable environment and application, it does work. I'm using it on an RV to switch between shore (commercial) AC power and generator. Didn't want to go to he expense of an auto-switchover transfer switch.<br />  Note: This has connection provisions for only the hot and neutral lines and has no ground connection points. The ground line has to be connected by some means external to the switch.",B00IJ762EO,Industrial_and_Scientific
4236,3.0,Strange measurements!,"The description & pictures shows their ""effective length"" as 2.4"".  OK, but the drop cam can not swivel down to lock in a 2.4"" hole and the spring can not compress to zero length either.  To put the spring at half tension, let the cam swivel to captive, then the deepest that this pin can penetrate is 1.75"".  See pictures to demonstrate my thoughts.  Hope it helps.",B07RPDBJC6,Industrial_and_Scientific
4237,3.0,magnets not as strong as I thought they would be,"I tried these jumpers, not as strong of a magnet as I thought.",B0BG4JT7CM,Industrial_and_Scientific
4238,3.0,Not heavy duty,"The tri clamps are ok, definitely not heavy duty.",B07DDFN2GB,Industrial_and_Scientific
4239,3.0,Might be off.,Not confident about it's accuracy.<br />I have other standards and this one leaves me doubting.,B00B5KP928,Industrial_and_Scientific
4240,3.0,"This vacuum sucks, LOL","This vacuum  sucks, LOL, and by that I mean it is GREAT, very impressed with the suction it  has. excellent vacuum at a GREAT price...the one BIG problem I have when I use this is that It shocks my hand every time I use it, I started to wear a glove when I vacume. does anyone else have this problem??? if it wasn't for this I would give it a 10",B015NZE6HO,Industrial_and_Scientific
4241,3.0,"Poles Wobble, NO instructions & Pics Deceiving where you only get one side of the RED Carpet","The finish is excellent but the poles wobble. There were no instructions included. But the most disappointing thing was when I purchased it, I thought I was getting &quot;2&quot; sets so you have it on both sides of the Red Carpet. But only one set was in the box. Quality is excellent and the velvet ropes, but the poles wobble and I can't figure out what is wrong since there were no instructions included.",B08YR4128Z,Industrial_and_Scientific
4242,3.0,Doesn’t stick well.,Doesn’t stick well. Used on porch rubber mat. Didn’t last even two weeks. It’s also very difficult to get cover off tape. Would not purchase again.,B00DVAZT0C,Industrial_and_Scientific
4243,3.0,might be an excellent printer if  the QC was just a bit better,Has some nice features for it's price range. Customer assistance is very good. Company still has some minor bugs to work out on design but they are  making the effort.,B07BR3F9N6,Industrial_and_Scientific
4244,3.0,"Inexpensive, but you get what you pay for...","This product was purchased for use with 3D printed parts where there isn't enough space for thicker M3 threaded inserts.  Unfortunately, while the seller advertises a package of 100 inserts, I would estimate that only half are usable.  The remainder are broken, bent, or somehow badly machined.  On a positive note, the price was low enough that only 40-50 usable inserts are still acceptable, even if not worthy of a high rating.",B01IYWTCWW,Industrial_and_Scientific
4245,3.0,Small,"For 2 liters it is very small, do yourself a favor and get the 10l.",B07H5NNR97,Industrial_and_Scientific
4246,3.0,Revised,Update: my spouse figured out that what I needed was a regular size screwdriver to open the screws even though it looked like it needed a little tiny one so she was able to open the battery compartment. So I’ll try it out and write a new review after I’ve tried them all. So in order to take down the old review I had to replace it with a new one so I gave it three stars as a neutral place holder.<br /><br />Later UPDATE: Suddenly it sprung a leak at the base. I was able to save most of the soap in the large resevoir but I trashed the dispenser itself.  😢,B0BGXZLXNJ,Industrial_and_Scientific
4247,3.0,Don’t buy it. Ignore good reviews. Short cord & no accessory storage,"I wish I could return this, I hate it 😭. The cord is so friggin short I can barely get around the room- like it’s abnormally short. Then, the storage for the hose and wand- well, there is none. I mean you can put it in a bag and hang the bag off the machine but talk about INCONVENIENT. Total lack of nozzles- had to order a pack seperatly  And the sturdy hose part that you hold if you’re vacuuming might be long enough if you’re 4ft tall- I’m 5’7 and I have to bend over to vacuum. Totally sucks and not in the good way. Wish I could return and get a better unit that had at least a spot to store or anchor the hose on and a longer power cord. Ugh. We have several shop vacs and this one is a no go. Just totally inconvenient. Update- seller sent me a return label :)",B0BZH5KL6V,Industrial_and_Scientific
4248,3.0,They work,Cleaned old fiberglass shower gel gloss worn down . Overall good brushes . You could see the ware on the brushes when I was done. Water is really hard leaves stains .,B08D6XQL6B,Industrial_and_Scientific
4249,3.0,Heat shrink tubes for every size cable,I don't use the small tubes but the large ones work fine. I wish there were more large tubes with more colors because I have large diameter speaker cables. Heat requirement is pretty high for these tubes.,B00RXCEDTW,Industrial_and_Scientific
4250,3.0,"Good unit, but could use some improvements","I live the ice machine especially because it makes ice quickly. Only bad thing I could say is that the cubes aren’t quite dense enough to last very long even in a Yeti; so I rated it 3 stars. Does make ice quick, but wish it was better insulated as it is hot in Florida so it is constantly having to make more ice. Most of us here use these in the garage or outdoor patio so the manufacturer could do a better job insulating the unit. Plastic scoop gets buried in the ice when on the hook and you can’t get it off. Scoop is not that sturdy either.",B07MCDL9N3,Industrial_and_Scientific
4251,3.0,Smell is questionable,This does not smell like the standard fabuloso. I’m not sure I like it and it kinda smells sour almost. I usually love strong scents but this one is just not great.,B08V6Q3FVG,Industrial_and_Scientific
4252,3.0,Inconsistent in diameter,I don't want to be too negative because there are a number of things that could be exacerbating the problem... but this filament does not have a consistent size and with a flexible filament that makes it more prone to the extruder slipping and the print failing,B01LZHQFJV,Industrial_and_Scientific
4253,3.0,Cotton fuzz everywhere,These polishing wheels get cotton everywhere.,B07G75SH4S,Industrial_and_Scientific
4254,3.0,know before you buy,"I bought these hoping they were as sturdy as the Wilton brand.  They are not.  You would have to use two of these somehow affixed together to achieve the same level of sturdiness as the Wilton's.  I would not purchase these again without considering that I'd have to use two at a time, and then consider if it's still worth the money.",B00VMA4D82,Industrial_and_Scientific
4255,3.0,Smaller than expected,Purchased these for a weekend bbq. They are about the size of a small French fry container. Much too small for burgers etc.,B00EKR2YRQ,Industrial_and_Scientific
4256,3.0,Ok,"The screen is a fine mesh and for the price is great. It does fit loose within the gasket which can cause some issues in certain applications. If you intend to use this for rugged use make sure to buy extras. Although the screen is not attached to the gasket itself, it does make it easier to clean thoroughly. Of course this makes is unstable for pressurized filtration. This can be an issue, especially when you use media as well. I suggest using this as a backup filter unless you get a better quality one than I did. Just to note,  i got a small hole within the first time using it. All may be a matter of quality control so I am giving this vendor the benefit of the doubt but I certainly did not get the luck of the draw. Reluctant 3 stars.",B07H37XL55,Industrial_and_Scientific
4257,3.0,Love the design...,"Compared to other jewelry cleaner designs this one by far is the prettiest one I've seen. It's portable and sleek. Easy to store underneath the sink cabinets or drawer. I used to have those dip in solution jewelry cleaner and compared to this machine one - I don't really see a difference. Both cleans but not sure if using ultrasonic cleans even better. The machine comes with a handy basket and enough volume to put quite a few pieces to clean. It's easy to clean up afterwards. Overall, I think this is a great little gift for a jewelry fan.",B07ZVHPRP9,Industrial_and_Scientific
4258,3.0,Ok but a little pricey,"I was expecting something a little nicer since it was made in the USA.  There is more plastic on it than I care for and the mounting hardware sucks. It comes with a ninety degree bracket and a 1/2 in conduit nut.  One is supposed to screw a hose or whatever into it after first threading on the nut and placing the regulator on the bracket, then tighten the nut.  I mean come on, for $100 plus put some damn threaded bosses in the thing or come up with a better bracket. The supplied gauge works well and it comes with a 1/4 plug for the back side.  The 125psi limit really is the limit on this thing and that's if you take the locking nut off the T handle first. I'm only able to get about 120psi out of mine with the nut in place. The bowl on the bottom feel like a made in China casting. This is the end of my rant and if hind sight was 20/20 I would not have bought this thing.",B0015DLK9G,Industrial_and_Scientific
4259,3.0,Tarp Repaire Tape,"I bought two rolls of this tape and at first it did not want to stick to anything. I quickly found out that in order to use it the surface needs to be thoughly clean and dry. After I cleand the carport canopy, I used my heat gun to dry it completely, then I also used the heat gun to insure it adhered completely. That is the trick to this stuff if you live like I do here in the pacific northwest unless it is the middle of the summer most durfaces are not completely dry. Once you get it on I do suggest using it on both outside and inside of the tear it is on for good. You would think 3M would provide some kind of instructions with each rolls but they dont at least not yet. I have given it only three stars because it is lacking any instruction with it.",B0984RF5RL,Industrial_and_Scientific
4260,3.0,Good for A8 upgrade...with work.,"I purchased this board to upgrade a $160 A8. My son has a Reprap Prusa i3 which I bought for about $100 more.  The A8 was a great deal overall, but I like some features of the Reprap better including the rotary encoder on the lcd (I hate the pushbutton one) and the ability to upgrade the stepper drivers.  This board looks like the same form factor as the A8 board but matches it only in one dimension, so is not directly mountable as the original. Pros: 1- you can use the DRV8825's on x and y for smoother, quieter operation. 2- One less layer than the RAMPS setup. 3- There is no interference between stepper driver board modules as is generally the case for RAMPS boards. Cons: 1- The ribbon cable connectors are on backwards. Thanks to Skroy for the heads up on that otherwise I would have returned the board. I unsoldered and rotated the connectors. The correct orientation is with the &#34;notch&#34; of the receptacles facing away from the board. IF upgrading an A8 you will need to rework several of the connectors being very careful to wire correctly. Pay particular attention to the endstop wiring and stay away from Vcc. It would have been nice if there were a second receptacle for the second Z axis stepper as on the original A8 board. Instead of splicing the motors in parallel, I mounted another receptacle as shown in the attached picture and soldered bus wire jumpers in parallel. A8 users will also need to invert the logic for Y,Z and E0 in the config.h as well as change the default axis steps per unit for Z if using a lead screw instead of a threaded rod and also change the encoder direction when adding a 2004 LCD with rotary encoder. I'm deducting a star from the review for implying a package of two boards.  Two boards would be too good to be true at this price, but a kid might think that's what they are getting based on the description. Another star goes for putting on a Q.C. sticker with the connectors on backward.",B072KRFDHK,Industrial_and_Scientific
4261,3.0,Good price,"Nice assortment of screws , I like the Milescraft product  Would have given better rating but packaging was very lacking the quality of the plastic box was missed greatly the hinges were broken and the only thing holding it together was the paper cardboard wrap and two small zip ties holding the front together . Needless to say took cardboard wrap off and screws went everywhere . Ended up using an old tackle box for both the screws and the pocket jig set I bought as well was in same type of packaging carrying case",B082DT67B7,Industrial_and_Scientific
4262,3.0,Better have some bulging bisepts,"Now, it does work and clean at a decent level.  But, it's a rhinoceros.  Big, heavy and very hard to push.  You're not pushing this thing around without considerable energy output.  I don't hate it, and I do use it, but it's a load.",B0973C4JVW,Industrial_and_Scientific
